image_path,label
Dataset3TrainTest\train\banana-18-_jpg.rf.ea01b5f2e5e79d1b3a7f88cebe8dd067.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-696-_jpg.rf.9e9795e3bb829fca0e6a8e9ba2d7f416.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-696-_jpg.rf.9e9795e3bb829fca0e6a8e9ba2d7f416.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-696-_jpg.rf.9e9795e3bb829fca0e6a8e9ba2d7f416.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-696-_jpg.rf.9e9795e3bb829fca0e6a8e9ba2d7f416.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-696-_jpg.rf.9e9795e3bb829fca0e6a8e9ba2d7f416.jpg,Banana Ripe
Dataset3TrainTest\train\apple_6-90-_JPG.rf.879e78b31764affbb426158500f327ed.jpg,Apple Overripe
Dataset3TrainTest\train\img632_png.rf.9d9244785ad000c52010adaa0d9b4226.jpg,Banana Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-11-26-12-PM_png.rf.e7afe3db6d3ce345370367e63d9ed790.jpg,Stale Orange
Dataset3TrainTest\train\frame_00177_jpg.rf.f618ea83c18f345c6d1d6e6d0c950aaf.jpg,Stale Grape
Dataset3TrainTest\train\IMG_9299_jpg.rf.1591e575abb0b375330159a489da0be9.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9299_jpg.rf.1591e575abb0b375330159a489da0be9.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9299_jpg.rf.1591e575abb0b375330159a489da0be9.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9299_jpg.rf.1591e575abb0b375330159a489da0be9.jpg,Banana Ripe
Dataset3TrainTest\train\img316_png.rf.3cf5a5065b9b9042328dc670f4257049.jpg,Banana Unripe
Dataset3TrainTest\train\img00134_png.rf.44dcb68ae9e3708376d1be8fcfd9ed67.jpg,Apple Unripe
Dataset3TrainTest\train\img00133_png.rf.5542e34e077db93aa301d575567738c2.jpg,Apple Unripe
Dataset3TrainTest\train\237_jpg.rf.cac9d691ec44d458649ce5c5ea9acc37.jpg,Melon Ripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-10-04-PM_png.rf.a76bd7049cf2dbfefbc214f40f56f8a3.jpg,Stale Banana
Dataset3TrainTest\train\FreshBanana-802-_JPG.rf.311b383bd8d3f5e0a1781f0a1afe6696.jpg,Banana Ripe
Dataset3TrainTest\train\mango_2-600-_png.rf.f4a920740a91e9269d15d08acd9a190f.jpg,Stale Mango
Dataset3TrainTest\train\IMG_20240408_100255_jpg.rf.f82f20d1b47cd39db2ccc5be661b8a00.jpg,Mango Ripe
Dataset3TrainTest\train\Image_65_jpg.rf.fe023ac96ac99795f51d52f90c426180.jpg,Orange Ripe
Dataset3TrainTest\train\Image_65_jpg.rf.fe023ac96ac99795f51d52f90c426180.jpg,Orange Ripe
Dataset3TrainTest\train\img00070_png.rf.fd433c4b8fa0731c913e2bcd83475a1d.jpg,Apple Overripe
Dataset3TrainTest\train\img00131_png.rf.295f9d864427c939913120320d193218.jpg,Apple Unripe
Dataset3TrainTest\train\IMG_9298_jpg.rf.331d30a2c7b63cd6f156c1dc62bba9fd.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9298_jpg.rf.331d30a2c7b63cd6f156c1dc62bba9fd.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9298_jpg.rf.331d30a2c7b63cd6f156c1dc62bba9fd.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_9298_jpg.rf.331d30a2c7b63cd6f156c1dc62bba9fd.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-800-_JPG.rf.928a2194cf93b1ecc66e224b3a8f1620.jpg,Banana Ripe
Dataset3TrainTest\train\PXL_20230819_121317239_jpg.rf.c9871e00e49f7103c816b82504f32aa9.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121317239_jpg.rf.c9871e00e49f7103c816b82504f32aa9.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121317239_jpg.rf.c9871e00e49f7103c816b82504f32aa9.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121317239_jpg.rf.c9871e00e49f7103c816b82504f32aa9.jpg,Grape Unripe
Dataset3TrainTest\train\Image_65_png.rf.e59ef29f88234d1af37408820b623a7f.jpg,Apple Ripe
Dataset3TrainTest\train\img364_png.rf.322db22c8e92e490a2e244704bb0a3e0.jpg,Banana Unripe
Dataset3TrainTest\train\mango_2-601-_png.rf.0411ce90a6842eb789166502b954574e.jpg,Stale Mango
Dataset3TrainTest\train\QOSZV1SNKZBI_jpg.rf.aaa78bd9076af641d705c950dad53f90.jpg,Grape Ripe
Dataset3TrainTest\train\QOSZV1SNKZBI_jpg.rf.aaa78bd9076af641d705c950dad53f90.jpg,Grape Ripe
Dataset3TrainTest\train\QOSZV1SNKZBI_jpg.rf.aaa78bd9076af641d705c950dad53f90.jpg,Grape Ripe
Dataset3TrainTest\train\QOSZV1SNKZBI_jpg.rf.aaa78bd9076af641d705c950dad53f90.jpg,Grape Ripe
Dataset3TrainTest\train\QOSZV1SNKZBI_jpg.rf.aaa78bd9076af641d705c950dad53f90.jpg,Grape Ripe
Dataset3TrainTest\train\img174_png.rf.a292677835eb7963aad179eddfcaed94.jpg,Banana Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-09-05-PM_png.rf.61fcb360fdb857e7d606d6f93775aa88.jpg,Stale Banana
Dataset3TrainTest\train\frame_00224_jpg.rf.acf0fbb1fd1d965768e5d9c7a67a1ea7.jpg,Stale Grape
Dataset3TrainTest\train\Image_15_png.rf.248fc2e077a80391d5c36709c1e9cc2e.jpg,Apple Unripe
Dataset3TrainTest\train\Image_15_png.rf.248fc2e077a80391d5c36709c1e9cc2e.jpg,Apple Unripe
Dataset3TrainTest\train\rottenOrange-370-_jpg.rf.b4c85796bed50bb0ee918472dfbcbf5f.jpg,Stale Orange
Dataset3TrainTest\train\image277_png.rf.b9398b58040b491d5b8277022e8f3efc.jpg,Orange Unripe
Dataset3TrainTest\train\FreshBanana-797-_JPG.rf.3ea114116ddb3efe4ac517659ec0cdc3.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_20210704_190414_jpg.rf.00e5a4311b1f005941d18640e3b5328d.jpg,Mango Unripe
Dataset3TrainTest\train\FreshBanana-793-_JPG.rf.08f50c1734af87f33ce4c15b7957663b.jpg,Banana Ripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230827_163822248_jpg.rf.f83f452b41e3929c940391067ffaebcf.jpg,Grape Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-07-35-PM_png.rf.3edbaa77e4c7b4fba124bd85b726b56f.jpg,Stale Banana
Dataset3TrainTest\train\IMG_8497_jpg.rf.8191eae543947c2718449af904c3ffb3.jpg,Banana Ripe
Dataset3TrainTest\train\51_jpg.rf.7241b4d363b0de0cefbbf833145719ac.jpg,Banana Unripe
Dataset3TrainTest\train\rottenOrange-368-_jpg.rf.b782d342330f951a07fd2117c2166b93.jpg,Stale Orange
Dataset3TrainTest\train\Image_62_jpg.rf.ef88fddc11e9ed92e1fc6eda271bd4a4.jpg,Apple Ripe
Dataset3TrainTest\train\rottenOrange-179-_jpg.rf.0cfd6511e83d26ceb99d9ee77a1cf4c8.jpg,Stale Orange
Dataset3TrainTest\train\apple_6-900-_jpg.rf.05e60af8c6a56f5fa57c471aac9023a0.jpg,Stale Apple
Dataset3TrainTest\train\FreshBanana-799-_JPG.rf.3351ecd33dfb08b4d2c17629fde7bd8f.jpg,Banana Ripe
Dataset3TrainTest\train\frame_00207_jpg.rf.2808d52c407e160e68eaa974ad350997.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-225-_jpg.rf.a92cbb1873ea389a569305b6aaa3e4bb.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-225-_jpg.rf.a92cbb1873ea389a569305b6aaa3e4bb.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-225-_jpg.rf.a92cbb1873ea389a569305b6aaa3e4bb.jpg,Stale Grape
Dataset3TrainTest\train\IMG_9332_jpg.rf.00eee6c58d2fe66f8926be64a4c202c5.jpg,Banana Ripe
Dataset3TrainTest\train\rotated_by_45_Screen-Shot-2018-06-12-at-10-04-59-PM_png.rf.ade6ed2499fb220c154c569951732371.jpg,Banana Ripe
Dataset3TrainTest\train\image92_png.rf.c1d7f18f3dadf7861970bf36b9d90170.jpg,Stale Peach
Dataset3TrainTest\train\r0_231_jpg.rf.29422fa7f00a0a0c445ce6f316f684d9.jpg,Apple Ripe
Dataset3TrainTest\train\PXL_20230819_121110013_jpg.rf.08932e9505401a24f4e82fae49cc1621.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121110013_jpg.rf.08932e9505401a24f4e82fae49cc1621.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121110013_jpg.rf.08932e9505401a24f4e82fae49cc1621.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121110013_jpg.rf.08932e9505401a24f4e82fae49cc1621.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121110013_jpg.rf.08932e9505401a24f4e82fae49cc1621.jpg,Grape Unripe
Dataset3TrainTest\train\rottenOrange-70-_jpg.rf.66dacd3808501b92446175d1c623446c.jpg,Stale Orange
Dataset3TrainTest\train\rotten_grape-220-_jpg.rf.c942e2e6ffab9ab181738030ea62e8b7.jpg,Stale Grape
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-16-37-PM_png.rf.7a14b7c9ebf0061fad924520ccfed236.jpg,Apple Unripe
Dataset3TrainTest\train\FreshBanana-550-_jpg.rf.0eb0eab67173c4070f09272de1558b14.jpg,Banana Ripe
Dataset3TrainTest\train\PXL_20230819_121208282_jpg.rf.434f7adbbd4bdf1ec47b53dd84f2e5fb.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121208282_jpg.rf.434f7adbbd4bdf1ec47b53dd84f2e5fb.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121208282_jpg.rf.434f7adbbd4bdf1ec47b53dd84f2e5fb.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121208282_jpg.rf.434f7adbbd4bdf1ec47b53dd84f2e5fb.jpg,Grape Unripe
Dataset3TrainTest\train\image162_png.rf.18ce4861a1031dfb4c7bc16609df2c72.jpg,Stale Pear
Dataset3TrainTest\train\orange_2-276-_png.rf.05d33012cdc75a1fe8e0b2a45ed0d15e.jpg,Orange Unripe
Dataset3TrainTest\train\img330_png.rf.579203af9a490764217412b7ad833df9.jpg,Banana Unripe
Dataset3TrainTest\train\frame_00034_jpg.rf.80ffaccaeaabe75767ff912297015fc0.jpg,Stale Grape
Dataset3TrainTest\train\frame_00034_jpg.rf.80ffaccaeaabe75767ff912297015fc0.jpg,Stale Mango
Dataset3TrainTest\train\frame_00034_jpg.rf.80ffaccaeaabe75767ff912297015fc0.jpg,Grape Unripe
Dataset3TrainTest\train\rotten_grape-222-_jpg.rf.8f7b4a50917b8a176a50d8e89c65c395.jpg,Stale Grape
Dataset3TrainTest\train\WhatsApp-Image-2023-05-23-at-8-30-14-PM_png.rf.83f39e976836e875daa2139696f7b18c.jpg,Apple Ripe
Dataset3TrainTest\train\imggg39_png.rf.5154bc4eac258f0f5cb4b406f393345a.jpg,Stale Pear
Dataset3TrainTest\train\rottenOrange-236-_jpg.rf.201cd8e87364094f72203b4d4773f688.jpg,Stale Orange
Dataset3TrainTest\train\419_jpg.rf.568f1125326c047fc01df08ff28e25fc.jpg,Melon Ripe
Dataset3TrainTest\train\419_jpg.rf.568f1125326c047fc01df08ff28e25fc.jpg,Melon Ripe
Dataset3TrainTest\train\93_jpg.rf.788f110bc605154f1c1d4c1a352025a4.jpg,Stale Grape
Dataset3TrainTest\train\94_jpg.rf.86b78011d5b0db81a9b8d46ccc138e76.jpg,Grape Overripe
Dataset3TrainTest\train\image93_png.rf.26bd4fac2d9e3c8b244f4c55c2408795.jpg,Stale Peach
Dataset3TrainTest\train\vertical_flip_Screen-Shot-2018-06-12-at-11-38-34-PM_png.rf.b819e3dd839f859669db13ef87b5dac4.jpg,Stale Orange
Dataset3TrainTest\train\rotten_grape-236-_jpg.rf.2a3419151d69588fa1e75b9740d40da5.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-236-_jpg.rf.2a3419151d69588fa1e75b9740d40da5.jpg,Stale Grape
Dataset3TrainTest\train\328_jpg.rf.92911d2641ea7bdfb10f464e8f300702.jpg,Melon Ripe
Dataset3TrainTest\train\img0086_png.rf.a136cc0e3ba2e109945b9730e66438e4.jpg,Banana Unripe
Dataset3TrainTest\train\img461_png.rf.ea5e17850f3600e5182be747ea46c57e.jpg,Banana Overripe
Dataset3TrainTest\train\frame_00028_jpg.rf.cba7b8a5ee3cf39c2e2c5d8f6af817af.jpg,Grape Unripe
Dataset3TrainTest\train\frame_00028_jpg.rf.cba7b8a5ee3cf39c2e2c5d8f6af817af.jpg,Stale Grape
Dataset3TrainTest\train\frame_00028_jpg.rf.cba7b8a5ee3cf39c2e2c5d8f6af817af.jpg,Stale Grape
Dataset3TrainTest\train\vertical_flip_Screen-Shot-2018-06-12-at-11-36-06-PM_png.rf.18a8b99ebad0d5a521746ea8a104d69b.jpg,Stale Orange
Dataset3TrainTest\train\rotten_grape-223-_jpg.rf.12f4d29e325ed99d1e697d40ae67ec54.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-223-_jpg.rf.12f4d29e325ed99d1e697d40ae67ec54.jpg,Stale Grape
Dataset3TrainTest\train\IMG_8754_JPG.rf.0c304f5f4cfe48de95479d9e0edcdc27.jpg,Banana Ripe
Dataset3TrainTest\train\img00273_png.rf.325eb275410a2c2d906e470f1ab519bd.jpg,Stale Apple
Dataset3TrainTest\train\26_jpg.rf.f401acea29583df605612c55dfd1f63d.jpg,Banana Unripe
Dataset3TrainTest\train\rotated_by_75_Screen-Shot-2018-06-07-at-2-54-08-PM_png.rf.59a8994083eed722f99e1bbc6ae3020d.jpg,Stale Apple
Dataset3TrainTest\train\FreshBanana-546-_jpg.rf.f16a091167f5d5fd848d4d667fa74ad9.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-546-_jpg.rf.f16a091167f5d5fd848d4d667fa74ad9.jpg,Banana Ripe
Dataset3TrainTest\train\rottenOrange-74-_jpg.rf.93b1c4e519e1b4fdf50bdc2b9642ebe7.jpg,Stale Orange
Dataset3TrainTest\train\rotten_grape-221-_jpg.rf.298b2c3585ff3d2630d60332a8f00808.jpg,Stale Grape
Dataset3TrainTest\train\70_jpg.rf.00e8a17ed5fa1bf0b28cf843e2f72ccc.jpg,Grape Overripe
Dataset3TrainTest\train\rotten_grape-239-_jpg.rf.6fe8db97f590d379c68f20b8e18c7c60.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-239-_jpg.rf.6fe8db97f590d379c68f20b8e18c7c60.jpg,Stale Grape
Dataset3TrainTest\train\329_jpg.rf.c5f5534137abec820afe8dbe39a6f8a0.jpg,Melon Ripe
Dataset3TrainTest\train\rottenOrange-483-_jpg.rf.f38507417821d9f5212b333536833f91.jpg,Stale Orange
Dataset3TrainTest\train\img00121_png.rf.2db9f404f7e4bb305c25065bef27551d.jpg,Apple Unripe
Dataset3TrainTest\train\rotten_grape-235-_jpg.rf.5a77c47a9e93e1f1dd13004c019319ac.jpg,Stale Grape
Dataset3TrainTest\train\rottenOrange-358-_jpg.rf.079f9e38e8290b04d8ab7bc72d98fa29.jpg,Stale Orange
Dataset3TrainTest\train\48_jpg.rf.0d2ab8f299be13bdaa81e871f5f76b8c.jpg,Stale Grape
Dataset3TrainTest\train\img76_png.rf.ddce953b1c8c4ad2ef28f6ecd2d31f36.jpg,Banana Unripe
Dataset3TrainTest\train\img00122_png.rf.6b3e5bd2b6f01fee0233a47ac8836997.jpg,Apple Unripe
Dataset3TrainTest\train\image224_png.rf.84a9312588f48f87b64fd04649159118.jpg,Banana Unripe
Dataset3TrainTest\train\IMG_20210704_191106_jpg.rf.a5b85b75d39f49ab503b35bc851121fa.jpg,Mango Unripe
Dataset3TrainTest\train\image273_png.rf.8ac09b568251c025d37e8f8ee642a72a.jpg,Orange Unripe
Dataset3TrainTest\train\img00266_png.rf.ad84ff9d4599b032504c02c3d869c476.jpg,Stale Apple
Dataset3TrainTest\train\Image_56_png.rf.6189e53c4da006dfcff81ba7dc534fbb.jpg,Mango Ripe
Dataset3TrainTest\train\Bunch-Unripe-Green-Bananas-Fruit-Banana-Tree-241018-jpgGCi_jpg.rf.b686d9c416d4b74d0244fa0ad2ddd729.jpg,Banana Unripe
Dataset3TrainTest\train\orange_2-274-_png.rf.c701da715e3a8cb6808b31bccc82ebdc.jpg,Orange Unripe
Dataset3TrainTest\train\img234_png.rf.2b11a2fea74a6d8de520fe76e906980f.jpg,Banana Unripe
Dataset3TrainTest\train\melon_50_jpg.rf.5a39bfda8ab989c1bd722b6238082982.jpg,Melon Unripe
Dataset3TrainTest\train\IMG_20240408_100905_jpg.rf.5cc2d3997816559f004f2a91646e70ba.jpg,Mango Overripe
Dataset3TrainTest\train\img00075_png.rf.a466c0abe8c59ec3681568d14009ad50.jpg,Apple Unripe
Dataset3TrainTest\train\rottenOrange-360-_jpg.rf.954eef6fc8e81f43c49271740d28f6f8.jpg,Stale Orange
Dataset3TrainTest\train\mango_2-598-_png.rf.bb38f3528b2e9398b1a58ac485bdf2f1.jpg,Stale Mango
Dataset3TrainTest\train\IMG_20240408_100823_jpg.rf.3dce3b46369ea0a5dbd0cb8d74126119.jpg,Apple Ripe
Dataset3TrainTest\train\82_jpg.rf.aee09d6bd38acd2dff11b3023874ef0c.jpg,Grape Overripe
Dataset3TrainTest\train\CSV_1898_jpg.rf.d374ae5ba95367a0b003ad83dc0d8ce7.jpg,Grape Ripe
Dataset3TrainTest\train\CSV_1898_jpg.rf.d374ae5ba95367a0b003ad83dc0d8ce7.jpg,Grape Ripe
Dataset3TrainTest\train\CSV_1898_jpg.rf.d374ae5ba95367a0b003ad83dc0d8ce7.jpg,Grape Ripe
Dataset3TrainTest\train\rotten_grape-211-_jpg.rf.ed1c21ea2e9f7bcefdc1f2cd0792dbd2.jpg,Stale Grape
Dataset3TrainTest\train\FreshBanana-546-_jpg.rf.4efb54f0b82c99459533b9873d07db81.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-546-_jpg.rf.4efb54f0b82c99459533b9873d07db81.jpg,Banana Ripe
Dataset3TrainTest\train\img0221_png.rf.0a60bce240e3275f7a9caa27ad4d5e09.jpg,Banana Unripe
Dataset3TrainTest\train\WhatsApp-Image-2023-05-23-at-8-30-13-PM-1-_png.rf.d292ed0ebf789c94de491a2bddcf7258.jpg,Apple Ripe
Dataset3TrainTest\train\PXL_20230903_112643104_jpg.rf.ca224f68457735cade95f76dbc0c2e7a.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112643104_jpg.rf.ca224f68457735cade95f76dbc0c2e7a.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112643104_jpg.rf.ca224f68457735cade95f76dbc0c2e7a.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112643104_jpg.rf.ca224f68457735cade95f76dbc0c2e7a.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112643104_jpg.rf.ca224f68457735cade95f76dbc0c2e7a.jpg,Grape Ripe
Dataset3TrainTest\train\orange_2-212-_png.rf.8d3aca896f38b1a5710254a93dc906a3.jpg,Orange Unripe
Dataset3TrainTest\train\image161_png.rf.1908b22c21c5436f4ff63a7d2ccaab11.jpg,Stale Pear
Dataset3TrainTest\train\rotten_grape-184-_jpg.rf.944a0ecfc87dd6abc76c91f78f677e20.jpg,Stale Grape
Dataset3TrainTest\train\rotated_by_75_Screen-Shot-2018-06-07-at-2-57-05-PM_png.rf.7eeabc819c7a22513cae55459191b631.jpg,Stale Apple
Dataset3TrainTest\train\FreshBanana-547-_jpg.rf.fa94b8cbbbd5919a263e3a7160cd4b62.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-547-_jpg.rf.fa94b8cbbbd5919a263e3a7160cd4b62.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-547-_jpg.rf.fa94b8cbbbd5919a263e3a7160cd4b62.jpg,Banana Ripe
Dataset3TrainTest\train\73_jpg.rf.19dfa85523275b9cc5ffd10e079e828a.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-253-_jpg.rf.06f63075e3c64b975b22f16d066904d9.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-253-_jpg.rf.06f63075e3c64b975b22f16d066904d9.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-33-_jpg.rf.30125deb3172a3f08c09edfc86d6c329.jpg,Stale Grape
Dataset3TrainTest\train\rotated_by_75_Screen-Shot-2018-06-07-at-2-54-58-PM_png.rf.9c0bce52394f08b623503ea5aed807d8.jpg,Stale Apple
Dataset3TrainTest\train\rotated_by_60_Screen-Shot-2018-06-12-at-9-39-13-PM_png.rf.7ab24202703e7862c4695582b420b77a.jpg,Banana Ripe
Dataset3TrainTest\train\newFreshBANANA-119-_jpg.rf.43cd2b002d05cb764c375e14b1ef4c83.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-548-_jpg.rf.de04e53843ed5d343c88e5b191a96a18.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_8749_JPG.rf.ae3acc8d3c2acac7419fa471e987ffe3.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_8749_JPG.rf.ae3acc8d3c2acac7419fa471e987ffe3.jpg,Banana Ripe
Dataset3TrainTest\train\rotten_grape-247-_jpg.rf.bdabf185fd82849bc30a422567b7ebcd.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-247-_jpg.rf.bdabf185fd82849bc30a422567b7ebcd.jpg,Stale Grape
Dataset3TrainTest\train\img461_png.rf.cb0fb3c0d49f6a97045f2d44df613aec.jpg,Banana Overripe
Dataset3TrainTest\train\img00275_png.rf.777162e689dc7c2a217d3a9044be91ba.jpg,Stale Apple
Dataset3TrainTest\train\rottenOrange-236-_jpg.rf.73a478d72d888c73b42483f6c31c273c.jpg,Stale Orange
Dataset3TrainTest\train\26_jpg.rf.d02b0004515ac7cd84090bf1764b5d6a.jpg,Banana Unripe
Dataset3TrainTest\train\img548_png.rf.edc458dabf9db871aae7cff41eec0bbe.jpg,Banana Unripe
Dataset3TrainTest\train\rotten_grape-249-_jpg.rf.a224c2b874a01b9feb6fde79c26d472c.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-245-_jpg.rf.be2d3e63d2033c91ad8bccc9b88790a2.jpg,Stale Grape
Dataset3TrainTest\train\rotten_grape-245-_jpg.rf.be2d3e63d2033c91ad8bccc9b88790a2.jpg,Stale Grape
Dataset3TrainTest\train\rottenOrange-563-_jpg.rf.096fe87f61b17f1444df4de2b9e5ddeb.jpg,Stale Orange
Dataset3TrainTest\train\rottenOrange-496-_jpg.rf.287a08d747cb116a255ce8819e076424.jpg,Stale Orange
Dataset3TrainTest\train\rotten_grape-250-_jpg.rf.3f9002484f9261b39fb184a3b38da837.jpg,Stale Grape
Dataset3TrainTest\train\frame_00044_jpg.rf.16938ee23e437ce3309f7d2210999ad1.jpg,Stale Grape
Dataset3TrainTest\train\frame_00044_jpg.rf.16938ee23e437ce3309f7d2210999ad1.jpg,Stale Grape
Dataset3TrainTest\train\frame_00044_jpg.rf.16938ee23e437ce3309f7d2210999ad1.jpg,Grape Unripe
Dataset3TrainTest\train\img315_png.rf.d9a855b0cbde4e07d85d44aa7cc26749.jpg,Banana Unripe
Dataset3TrainTest\train\rotten_grape-248-_jpg.rf.c4c58643f78ce85f6ccbaf2676dcb609.jpg,Stale Grape
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-32-38-PM_png.rf.2373df13ac2cac843d9bd86394650636.jpg,Apple Ripe
Dataset3TrainTest\train\frame_00046_jpg.rf.dffa083ae83a69e0f8d7b764bde6af05.jpg,Stale Grape
Dataset3TrainTest\train\r1_239_jpg.rf.878002b76561a8f86b906c4659f49a95.jpg,Apple Overripe
Dataset3TrainTest\train\imggg32_png.rf.7c185bf573385ae73deb18cbfef3d1c8.jpg,Stale Pear
Dataset3TrainTest\train\rotten_grape-252-_jpg.rf.d55cdc0fd2c902d558aed63c5b22f662.jpg,Stale Grape
Dataset3TrainTest\train\frame_00091_jpg.rf.7ebd8b681f1e27aebb07534c055ad69b.jpg,Stale Grape
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-32-43-PM_png.rf.0db04b1ab34788e2e44493f0ed47a6a5.jpg,Apple Unripe
Dataset3TrainTest\train\rottenOrange-562-_jpg.rf.2a70839699611e5315189ddabbfca73c.jpg,Stale Orange
Dataset3TrainTest\train\84_jpg.rf.944ed4ba2cf4cc006c143f7c38a74bfe.jpg,Stale Grape
Dataset3TrainTest\train\rottenOrange-561-_jpg.rf.77a56d5de9350725014b26e35fced751.jpg,Stale Orange
Dataset3TrainTest\train\imgg43_png.rf.3b486d7c033ddd4b45939a46458107e8.jpg,Melon Ripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-29-18-PM_png.rf.8a0b28ee1b2200a78484e3e5b4a30dfb.jpg,Apple Unripe
Dataset3TrainTest\train\img385_png.rf.965cc4f8e05871bd4be41fb904edaa90.jpg,Banana Unripe
Dataset3TrainTest\train\img102_png.rf.ee52ab5448d155aeb99aecf109f2d118.jpg,Banana Unripe
Dataset3TrainTest\train\img19_png.rf.d7fa97831aba523eb8d245ebb22b58c0.jpg,Mango Ripe
Dataset3TrainTest\train\WhatsApp-Image-2022-12-13-at-05-12-32-1-_jpeg.rf.6026156cc8deb879a82894793e1d0b87.jpg,Pear Unripe
Dataset3TrainTest\train\rottenOrange-555-_jpg.rf.6407170715f6a3ddccda10bc85fc0759.jpg,Stale Orange
Dataset3TrainTest\train\img0300_png.rf.2f939f0d8ddaee547ea590681f3dbeea.jpg,Banana Unripe
Dataset3TrainTest\train\imgg40_png.rf.39b0b6949c24baf1707b9b4f0d10f5b9.jpg,Melon Ripe
Dataset3TrainTest\train\r1_231_jpg.rf.e0fae44c3681284ff37dddb3342231f4.jpg,Apple Overripe
Dataset3TrainTest\train\img0002_png.rf.9d4b7130e5698dd815fb028894c24b86.jpg,Banana Unripe
Dataset3TrainTest\train\img0002_png.rf.9d4b7130e5698dd815fb028894c24b86.jpg,Banana Unripe
Dataset3TrainTest\train\img0002_png.rf.9d4b7130e5698dd815fb028894c24b86.jpg,Banana Unripe
