image_path,label,type
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (139).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (14).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (140).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (141).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (142).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (143).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (144).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (145).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (146).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (147).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (148).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (149).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (15).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (150).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (151).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (152).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (153).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (154).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (155).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (156).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (157).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (158).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (159).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (16).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (160).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (161).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (162).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (163).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (164).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (165).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (166).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (167).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (168).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (169).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (17).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (170).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (171).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (172).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (173).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (174).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (175).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (176).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (177).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (178).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (179).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (18).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (180).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (181).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (182).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (183).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (184).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (185).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (186).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (187).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (188).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (189).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (19).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (190).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (191).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (192).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (193).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (194).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (195).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (196).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (197).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (198).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (199).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (2).jpeg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (2).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (20).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (200).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (201).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (202).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (203).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (204).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (205).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (206).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (207).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (208).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (209).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (21).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (210).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (211).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (212).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (213).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (214).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (215).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (216).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (217).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (218).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (219).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (22).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (220).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (221).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (222).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (223).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (224).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (225).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (226).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (227).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (228).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (229).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (23).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (230).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (231).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (232).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (233).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (234).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (235).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (236).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (237).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (238).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (239).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (24).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (240).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (241).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (242).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (243).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (244).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (245).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (246).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (247).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (248).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (249).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (25).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (250).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (251).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (252).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (253).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (254).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (255).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (256).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (257).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (258).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (259).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (26).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (260).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (261).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (262).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (263).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (264).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (265).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (266).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (267).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (268).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (269).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (27).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (270).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (271).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (272).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (273).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (274).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (275).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (276).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (277).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (278).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (279).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (28).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (280).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (281).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (282).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (283).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (284).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (285).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (286).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (287).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (288).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (289).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (29).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (290).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (291).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (292).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (293).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (294).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (295).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (296).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (297).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (298).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (299).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (3).jpeg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (3).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (30).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (300).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (301).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (302).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (303).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (304).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (305).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (306).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (307).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (308).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (309).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (31).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (310).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (311).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (312).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (313).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (314).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (315).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (316).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (317).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (318).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (319).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (32).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (320).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (321).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (322).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (323).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (324).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (325).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (326).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Tomato__Rotten\rottenTomato (327).jpg,stale,vegetable
